지점,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),증기압(hPa),이슬점온도(°C),현지기압(hPa),해면기압(hPa),일조(hr),일사(MJ/m2),적설(cm),3시간신적설(cm),전운량(10분위),중하층운량(10분위),운형(운형약어),최저운고(100m ),시정(10m),지면상태(지면상태코드),현상번호(국내식),지면온도(°C),5cm 지중온도(°C),10cm 지중온도(°C),20cm 지중온도(°C),30cm 지중온도(°C)
188,2018-03-25 01:00,7.6,,1.6,290,87,9,5.5,1022.8,1025.3,,,,,,,,,212,,,6.4,,,,
188,2018-03-25 02:00,7.4,,1.3,320,90,9.2,5.8,1022.6,1025.1,,,,,,,,,187,,,6.1,,,,
188,2018-03-25 03:00,6.6,,1.1,290,90,8.7,5,1022.1,1024.6,,,,,,,,,174,,,5.8,,,,
188,2018-03-25 04:00,6.6,,1,320,86,8.4,4.4,1022,1024.5,,,,,,,,,256,,,5.3,,,,
188,2018-03-25 05:00,5.4,,.6,320,87,7.8,3.4,1022.3,1024.8,,,,,,,,,247,,,4.6,,,,
188,2018-03-25 06:00,4.4,,.4,0,92,7.7,3.2,1022.8,1025.3,,,,,,,,,187,,,4,,,,
188,2018-03-25 07:00,7.2,,.9,320,85,8.6,4.8,1023.4,1025.9,0,,,,,,,,274,,,4.6,,,,
188,2018-03-25 08:00,10.4,,.7,290,83,10.4,7.6,1024,1026.5,.6,,,,,,,,257,,,7,,,,
188,2018-03-25 09:00,13.9,,1,160,68,10.7,8,1024.5,1027,1,,,,,,,,485,,,10.2,,,,
188,2018-03-25 10:00,15.4,,1.8,140,70,12.2,9.9,1024.7,1027.2,1,,,,,,,,493,,,17.1,,,,
188,2018-03-25 11:00,16.4,,2.5,160,64,11.9,9.5,1024.5,1026.9,1,,,,,,,,527,,,23.7,,,,
188,2018-03-25 12:00,17.5,,3.8,180,62,12.4,10.1,1024.3,1026.7,1,,,,,,,,513,,,26.5,,,,
188,2018-03-25 13:00,18.2,,3,160,59,12.3,10,1023.8,1026.2,1,,,,,,,,806,,,28.3,,,,
188,2018-03-25 14:00,18.2,,2.6,140,56,11.6,9.2,1023.2,1025.6,1,,,,,,,,645,,,28.7,,,,
188,2018-03-25 15:00,16.3,,3.8,90,66,12.2,9.9,1022.7,1025.1,1,,,,,,,,687,,,26.8,,,,
188,2018-03-25 16:00,14.9,,2.7,90,75,12.7,10.5,1022.4,1024.8,.7,,,,,,,,569,,,21,,,,
188,2018-03-25 17:00,14.9,,2.9,90,76,12.8,10.6,1022.2,1024.6,.6,,,,,,,,567,,,18.8,,,,
188,2018-03-25 18:00,14.2,,2.1,90,78,12.6,10.4,1022.4,1024.8,.6,,,,,,,,515,,,15.7,,,,
188,2018-03-25 19:00,12.9,,1.4,20,83,12.3,10,1022.4,1024.9,0,,,,,,,,401,,,12.9,,,,
188,2018-03-25 20:00,11,,.9,320,88,11.5,9,1022.5,1025,,,,,,,,,271,,,11.1,,,,
188,2018-03-25 21:00,10.2,,.9,320,89,11,8.4,1022.7,1025.2,,,,,,,,,286,,,10,,,,
188,2018-03-25 22:00,9,,1.1,290,90,10.3,7.4,1022.6,1025.1,,,,,,,,,259,,,9,,,,
188,2018-03-25 23:00,8.3,,.3,0,86,9.3,6,1022.8,1025.3,,,,,,,,,259,,,8.2,,,,
188,2018-03-26 00:00,9.7,,1.2,290,86,10.3,7.4,1022.5,1025,,,,,,,,,325,,,7.9,,,,
188,2018-03-26 01:00,9.5,,1.9,290,85,10,7,1022.1,1024.6,,,,,,,,,318,,,7.9,,,,
188,2018-03-26 02:00,9.4,,1.7,290,90,10.6,7.8,1021.7,1024.2,,,,,,,,,238,,,7.8,,,,
188,2018-03-26 03:00,8.5,,1.2,290,86,9.5,6.2,1021.5,1024,,,,,,,,,281,,,7.5,,,,
188,2018-03-26 04:00,7.8,,1.4,290,82,8.7,4.9,1021,1023.5,,,,,,,,,289,,,6.8,,,,
188,2018-03-26 05:00,7.4,,1.6,290,86,8.8,5.2,1021,1023.5,,,,,,,,,291,,,6.6,,,,
188,2018-03-26 06:00,7.7,,1.6,290,91,9.5,6.3,1021.4,1023.9,,,,,,,,,221,,,6.6,,,,
188,2018-03-26 07:00,7.7,,1.6,290,86,9,5.4,1021.8,1024.3,0,,,,,,,,280,,,6.6,,,,
188,2018-03-26 08:00,11.2,,1.2,290,74,9.8,6.7,1021.9,1024.4,.5,,,,,,,,308,,,8.7,,,,
188,2018-03-26 09:00,14.4,,2.2,180,60,9.8,6.7,1022.2,1024.6,1,,,,,,,,521,,,11.6,,,,
188,2018-03-26 10:00,16.3,,2.4,160,61,11.2,8.7,1022.1,1024.5,1,,,,,,,,580,,,17.8,,,,
188,2018-03-26 11:00,15.8,,2.8,160,65,11.6,9.2,1022,1024.4,1,,,,,,,,612,,,23.6,,,,
188,2018-03-26 12:00,17.2,,4,180,58,11.3,8.8,1021.3,1023.7,1,,,,,,,,655,,,25.1,,,,
188,2018-03-26 13:00,17.3,,4.2,180,61,11.9,9.6,1020.5,1022.9,1,,,,,,,,718,,,25.9,,,,
188,2018-03-26 14:00,16.8,,3.2,110,56,10.6,7.9,1020,1022.4,1,,,,,,,,801,,,29.5,,,,
188,2018-03-26 15:00,16.5,,2.5,90,55,10.3,7.4,1019.2,1021.6,1,,,,,,,,806,,,27,,,,
188,2018-03-26 16:00,16.8,,2,90,54,10.3,7.4,1018.7,1021.1,.8,,,,,,,,816,,,25.2,,,,
188,2018-03-26 17:00,15.7,,1.4,140,58,10.3,7.4,1018.4,1020.8,1,,,,,,,,789,,,19.2,,,,
188,2018-03-26 18:00,14.8,,1.4,90,66,11.1,8.5,1018.7,1021.1,.8,,,,,,,,543,,,15.9,,,,
188,2018-03-26 19:00,13.4,,2.1,200,77,11.8,9.4,1018.8,1021.3,0,,,,,,,,442,,,12.9,,,,
188,2018-03-26 20:00,12.6,,2.6,230,82,11.9,9.6,1018.9,1021.4,,,,,,,,,270,,,11.5,,,,
188,2018-03-26 21:00,11.9,,2.5,250,80,11.1,8.5,1019,1021.5,,,,,,,,,306,,,10.7,,,,
188,2018-03-26 22:00,10.2,,2,290,83,10.3,7.4,1019.5,1022,,,,,,,,,284,,,9.7,,,,
188,2018-03-26 23:00,9.7,,1.4,320,84,10.1,7.1,1019.4,1021.9,,,,,,,,,277,,,8.9,,,,
188,2018-03-27 00:00,8.6,,.6,340,83,9.2,5.8,1019.1,1021.6,,,,,,,,,268,,,8.2,,,,
188,2018-03-27 01:00,8.1,,.8,320,81,8.7,5,1019,1021.5,,,,,,,,,406,,,7.4,,,,
188,2018-03-27 02:00,6.8,,.5,250,85,8.4,4.4,1018.6,1021.1,,,,,,,,,306,,,6.7,,,,
188,2018-03-27 03:00,5.8,,.9,270,88,8.1,3.9,1018,1020.5,,,,,,,,,297,,,6.1,,,,
188,2018-03-27 04:00,6.2,,1.2,340,86,8.1,4,1017.4,1019.9,,,,,,,,,387,,,5.7,,,,
188,2018-03-27 05:00,6.4,,1.4,290,86,8.2,4.2,1017.4,1019.9,,,,,,,,,340,,,5.5,,,,
188,2018-03-27 06:00,6.6,,1.2,320,86,8.4,4.4,1018,1020.5,,,,,,,,,405,,,5.4,,,,
188,2018-03-27 07:00,7.1,,1.3,320,88,8.8,5.2,1018.2,1020.7,0,,,,,,,,306,,,5.9,,,,
188,2018-03-27 08:00,11,,.8,290,83,10.9,8.2,1018.8,1021.3,.8,,,,,,,,321,,,8.1,,,,
188,2018-03-27 09:00,14.5,,1.4,140,70,11.5,9,1019.2,1021.6,1,,,,,,,,458,,,11.1,,,,
188,2018-03-27 10:00,16.1,,3.3,180,69,12.6,10.4,1019.2,1021.6,1,,,,,,,,561,,,18,,,,
188,2018-03-27 11:00,17,,3.2,180,68,13.1,11,1019,1021.4,1,,,,,,,,551,,,24.8,,,,
188,2018-03-27 12:00,17.1,,3.3,160,71,13.7,11.7,1018.2,1020.6,1,,,,,,,,564,,,27.9,,,,
188,2018-03-27 13:00,17.4,,4.9,180,68,13.5,11.4,1017.9,1020.3,1,,,,,,,,600,,,30.2,,,,
188,2018-03-27 14:00,18,,5,180,65,13.4,11.3,1017.4,1019.8,1,,,,,,,,693,,,32.1,,,,
188,2018-03-27 15:00,17.7,,5.3,180,64,12.9,10.7,1016.6,1019,1,,,,,,,,780,,,31.4,,,,
188,2018-03-27 16:00,17.4,,5,180,63,12.4,10.2,1016.3,1018.7,1,,,,,,,,825,,,28.9,,,,
188,2018-03-27 17:00,17.1,,4.5,180,65,12.6,10.4,1016.1,1018.5,1,,,,,,,,781,,,21.1,,,,
188,2018-03-27 18:00,16.4,,2.5,200,61,11.3,8.8,1016.1,1018.5,1,,,,,,,,812,,,17.5,,,,
188,2018-03-27 19:00,13.7,,.2,0,74,11.6,9.1,1016.1,1018.5,.1,,,,,,,,666,,,14.2,,,,
188,2018-03-27 20:00,12.1,,.9,180,83,11.6,9.2,1016.4,1018.9,,,,,,,,,473,,,12,,,,
188,2018-03-27 21:00,10.2,,.4,0,84,10.4,7.6,1016.7,1019.2,,,,,,,,,409,,,10.5,,,,
188,2018-03-27 22:00,9,,1.1,270,88,10.1,7.1,1016.9,1019.4,,,,,,,,,437,,,9.3,,,,
188,2018-03-27 23:00,11.7,,2.6,250,78,10.6,7.9,1017.2,1019.7,,,,,,,,,620,,,9.4,,,,
188,2018-03-28 00:00,11.6,,2.6,250,74,10.1,7.1,1017.1,1019.6,,,,,,,,,857,,,9.1,,,,
188,2018-03-28 01:00,9.6,,1.9,270,80,9.5,6.3,1016.8,1019.3,,,,,,,,,752,,,8.2,,,,
188,2018-03-28 02:00,7.6,,.6,290,83,8.6,4.8,1016.4,1018.9,,,,,,,,,618,,,7.2,,,,
188,2018-03-28 03:00,5.9,,.5,160,86,8,3.7,1015.9,1018.4,,,,,,,,,732,,,6.1,,,,
188,2018-03-28 04:00,5.7,,1.3,270,84,7.7,3.2,1015.6,1018.1,,,,,,,,,983,,,5.5,,,,
188,2018-03-28 05:00,5.3,,.4,0,89,7.9,3.6,1015.7,1018.2,,,,,,,,,768,,,5.1,,,,
188,2018-03-28 06:00,7.1,,1.6,290,79,7.9,3.6,1016.1,1018.6,,,,,,,,,1004,,,5.4,,,,
188,2018-03-28 07:00,7.2,,1.3,320,73,7.4,2.6,1016.8,1019.3,0,,,,,,,,1233,,,5.3,,,,
188,2018-03-28 08:00,11.2,,.7,320,84,11.1,8.5,1017,1019.5,1,,,,,,,,395,,,8.2,,,,
188,2018-03-28 09:00,14.8,,1.2,70,65,10.9,8.2,1017.1,1019.5,1,,,,,,,,1013,,,11,,,,
188,2018-03-28 10:00,15.7,,1.9,110,74,13.1,11,1017.6,1020,1,,,,,,,,706,,,18.6,,,,
188,2018-03-28 11:00,16.7,,2.4,110,75,14.2,12.2,1017.4,1019.8,1,,,,,,,,658,,,26.1,,,,
188,2018-03-28 12:00,17.3,,3.1,140,75,14.8,12.8,1017.1,1019.5,1,,,,,,,,723,,,30.2,,,,
188,2018-03-28 13:00,18.3,,2.9,140,75,15.7,13.7,1016.3,1018.7,1,,,,,,,,787,,,34,,,,
188,2018-03-28 14:00,19.2,,3.2,160,73,16.2,14.2,1015.7,1018.1,1,,,,,,,,574,,,35.4,,,,
188,2018-03-28 15:00,19.1,,3.1,160,73,16.1,14.1,1015.2,1017.6,1,,,,,,,,741,,,35.1,,,,
188,2018-03-28 16:00,18.5,,5.5,180,73,15.5,13.5,1015.1,1017.5,1,,,,,,,,1031,,,31.3,,,,
188,2018-03-28 17:00,18.3,,4.2,180,73,15.3,13.3,1014.9,1017.3,1,,,,,,,,1001,,,23.1,,,,
188,2018-03-28 18:00,16.9,,4.4,200,79,15.2,13.2,1015,1017.4,.7,,,,,,,,857,,,19.7,,,,
188,2018-03-28 19:00,15.9,,2.8,200,84,15.1,13.1,1015.4,1017.8,0,,,,,,,,614,,,17,,,,
188,2018-03-28 20:00,14.6,,1.7,230,90,14.9,12.9,1016,1018.4,,,,,,,,,322,,,14.8,,,,
188,2018-03-28 21:00,13.8,,2.1,230,91,14.3,12.3,1016.5,1018.9,,,,,,,,,303,,,13.6,,,,
188,2018-03-28 22:00,13.7,,2.4,250,89,13.9,11.9,1016.8,1019.2,,,,,,,,,513,,,12.9,,,,
188,2018-03-28 23:00,13.3,,2.6,250,86,13.1,11,1016.8,1019.2,,,,,,,,,680,,,12.3,,,,
188,2018-03-29 00:00,13.2,,2.3,250,86,13,10.9,1016.4,1018.8,,,,,,,,,716,,,11.8,,,,
188,2018-03-29 01:00,13,,2.3,250,89,13.3,11.2,1016.1,1018.5,,,,,,,,,519,,,11.5,,,,
188,2018-03-29 02:00,13.2,,2.4,230,91,13.7,11.7,1016,1018.4,,,,,,,,,414,,,11.8,,,,
188,2018-03-29 03:00,12.4,,2.1,250,92,13.2,11.1,1015.8,1018.3,,,,,,,,,328,,,11.1,,,,
188,2018-03-29 04:00,12.1,,2.3,250,90,12.7,10.5,1015.6,1018.1,,,,,,,,,707,,,10.6,,,,
188,2018-03-29 05:00,10.7,,1.3,290,85,10.9,8.2,1015.9,1018.4,,,,,,,,,980,,,9.8,,,,
188,2018-03-29 06:00,10.3,,1.8,290,79,9.9,6.8,1016.4,1018.9,,,,,,,,,1580,,,9,,,,
188,2018-03-29 07:00,10.6,,1.9,290,81,10.3,7.4,1017.3,1019.8,0,,,,,,,,1000,,,8.9,,,,
188,2018-03-29 08:00,14.3,,.6,70,75,12.2,9.9,1018,1020.4,.7,,,,,,,,898,,,10.9,,,,
188,2018-03-29 09:00,16.6,,1.1,140,67,12.6,10.4,1018.5,1020.9,1,,,,,,,,984,,,13.8,,,,
188,2018-03-29 10:00,17.1,,2.8,110,70,13.6,11.5,1018.8,1021.2,1,,,,,,,,869,,,20.7,,,,
188,2018-03-29 11:00,17.3,,1.9,110,74,14.6,12.6,1018.8,1021.2,1,,,,,,,,911,,,27,,,,
188,2018-03-29 12:00,17.3,,2.6,110,78,15.4,13.4,1018.6,1021,1,,,,,,,,1057,,,31.6,,,,
188,2018-03-29 13:00,18.6,,3.7,70,67,14.3,12.3,1018.5,1020.9,1,,,,,,,,1281,,,34.6,,,,
188,2018-03-29 14:00,18.9,,3.4,70,67,14.6,12.6,1017.7,1020.1,1,,,,,,,,1555,,,33.4,,,,
188,2018-03-29 15:00,18.2,,3.5,90,75,15.6,13.6,1017.2,1019.6,1,,,,,,,,1144,,,33.7,,,,
188,2018-03-29 16:00,17.8,,2.3,110,77,15.7,13.7,1017,1019.4,1,,,,,,,,1054,,,31.1,,,,
188,2018-03-29 17:00,17.3,,1.7,110,78,15.4,13.4,1016.6,1019,.9,,,,,,,,1212,,,24.4,,,,
188,2018-03-29 18:00,16.6,,1.1,160,76,14.3,12.3,1017.1,1019.5,.6,,,,,,,,1229,,,20.7,,,,
188,2018-03-29 19:00,15.1,,.2,0,82,14,12,1017.6,1020,0,,,,,,,,885,,,17,,,,
188,2018-03-29 20:00,13.6,,.8,320,85,13.2,11.1,1017.9,1020.3,,,,,,,,,732,,,14.8,,,,
188,2018-03-29 21:00,12.4,,.3,0,89,12.8,10.6,1018.5,1021,,,,,,,,,704,,,13.7,,,,
188,2018-03-29 22:00,12.3,,1,320,89,12.7,10.5,1018.6,1021.1,,,,,,,,,706,,,12.9,,,,
188,2018-03-29 23:00,12.4,,1.7,290,84,12,9.7,1019.3,1021.8,,,,,,,,,1367,,,12.3,,,,
188,2018-03-30 00:00,12,,1.1,320,87,12.1,9.8,1019.3,1021.8,,,,,,,,,1126,,,11.7,,,,
188,2018-03-30 01:00,11.9,,2.1,20,92,12.8,10.6,1019.5,1022,,,,,,,,,419,,,12.1,,,,
188,2018-03-30 02:00,13,,2.7,360,94,14,12,1019.3,1021.8,,,,,,,,,245,,,12.5,,,,
188,2018-03-30 03:00,12.8,,.9,290,93,13.7,11.6,1019,1021.5,,,,,,,,,294,,,12.1,,,,
188,2018-03-30 04:00,14.2,,2.2,20,93,15,13,1019.1,1021.5,,,,,,,,,274,,,13.5,,,,
188,2018-03-30 05:00,14,,3.1,50,89,14.2,12.2,1019.5,1021.9,,,,,,,,,653,,,13.4,,,,
188,2018-03-30 06:00,13.8,,3.5,50,84,13.2,11.1,1020.4,1022.8,,,,,,,,,906,,,13.3,,,,
188,2018-03-30 07:00,13.5,,3.4,50,81,12.4,10.2,1020.9,1023.4,0,,,,,,,,1133,,,12.7,,,,
188,2018-03-30 08:00,14,,4,50,79,12.6,10.4,1021.5,1023.9,0,,,,,,,,1250,,,13.8,,,,
188,2018-03-30 09:00,14.8,,4.5,50,73,12.2,9.9,1022,1024.4,.2,,,,,,,,1361,,,15.7,,,,
188,2018-03-30 10:00,15.5,,4.9,50,69,12.1,9.8,1022.6,1025,1,,,,,,,,1449,,,19.3,,,,
188,2018-03-30 11:00,16.2,,5.2,50,63,11.6,9.1,1022.3,1024.7,1,,,,,,,,1656,,,24.2,,,,
188,2018-03-30 12:00,16.2,,4.9,50,60,11,8.4,1022.1,1024.5,1,,,,,,,,1810,,,28.5,,,,
188,2018-03-30 13:00,16.5,,4.8,50,59,11,8.4,1021.9,1024.3,1,,,,,,,,1779,,,31.2,,,,
188,2018-03-30 14:00,16.4,,5.1,50,60,11.2,8.6,1021.4,1023.8,1,,,,,,,,1813,,,31.9,,,,
188,2018-03-30 15:00,16,,4.7,50,62,11.2,8.7,1021,1023.4,1,,,,,,,,1685,,,30.4,,,,
188,2018-03-30 16:00,15.7,,4.3,50,64,11.3,8.8,1020.7,1023.1,1,,,,,,,,1760,,,27.5,,,,
188,2018-03-30 17:00,15.1,,3.9,50,64,10.9,8.3,1020.7,1023.1,.8,,,,,,,,1797,,,22.3,,,,
188,2018-03-30 18:00,14.3,,3.7,50,67,10.9,8.2,1020.7,1023.1,0,,,,,,,,1746,,,18.4,,,,
188,2018-03-30 19:00,13.7,,3,50,71,11.1,8.5,1020.8,1023.3,0,,,,,,,,1725,,,15.2,,,,
188,2018-03-30 20:00,13.3,,2,50,75,11.4,8.9,1020.9,1023.4,,,,,,,,,1509,,,13.6,,,,
188,2018-03-30 21:00,13.4,,2.4,50,76,11.6,9.2,1021.5,1024,,,,,,,,,1516,,,12.8,,,,
188,2018-03-30 22:00,13.3,,1.7,50,78,11.9,9.5,1021.4,1023.9,,,,,,,,,1406,,,12.2,,,,
188,2018-03-30 23:00,13,,1.6,50,74,11,8.4,1021.6,1024.1,,,,,,,,,1705,,,11.6,,,,
188,2018-03-31 00:00,11.5,,1.1,340,81,10.9,8.3,1021.5,1024,,,,,,,,,1492,,,10.9,,,,
188,2018-03-31 01:00,11.3,,1.4,340,81,10.8,8.1,1021.3,1023.8,,,,,,,,,1566,,,10.5,,,,
188,2018-03-31 02:00,11,,1.4,340,82,10.7,8,1020.8,1023.3,,,,,,,,,1666,,,10.1,,,,
188,2018-03-31 03:00,10.9,,1.1,340,84,10.9,8.2,1020.5,1023,,,,,,,,,1581,,,9.8,,,,
188,2018-03-31 04:00,10.6,,1.3,340,85,10.8,8.1,1020,1022.5,,,,,,,,,1563,,,9.6,,,,
188,2018-03-31 05:00,10.9,,1.2,340,85,11,8.4,1019.7,1022.2,,,,,,,,,1516,,,9.4,,,,
188,2018-03-31 06:00,10.4,,1.7,340,85,10.6,7.9,1019.8,1022.3,,,,,,,,,1640,,,9.1,,,,
188,2018-03-31 07:00,10.6,,1.5,340,86,10.9,8.3,1019.8,1022.3,0,,,,,,,,830,,,9.2,,,,
188,2018-03-31 08:00,13.5,,.5,320,77,11.9,9.5,1020,1022.5,.1,,,,,,,,937,,,11.4,,,,
188,2018-03-31 09:00,16.2,,1.4,70,64,11.7,9.3,1020.1,1022.5,1,,,,,,,,1966,,,14.2,,,,
188,2018-03-31 10:00,16.8,,3,90,62,11.8,9.4,1020.4,1022.8,1,,,,,,,,1027,,,20.5,,,,
188,2018-03-31 11:00,17.1,,2.9,90,65,12.6,10.4,1020.2,1022.6,1,,,,,,,,1987,,,27.1,,,,
188,2018-03-31 12:00,17.6,,3.1,90,67,13.4,11.3,1019.7,1022.1,1,,,,,,,,2000,,,31.7,,,,
188,2018-03-31 13:00,17.5,,3.3,90,68,13.6,11.5,1019.3,1021.7,1,,,,,,,,2000,,,34.2,,,,
188,2018-03-31 14:00,17,,3.1,110,66,12.7,10.5,1018.4,1020.8,1,,,,,,,,2000,,,35.2,,,,
188,2018-03-31 15:00,17.5,,2.9,110,67,13.3,11.2,1017.7,1020.1,1,,,,,,,,2000,,,34.5,,,,
188,2018-03-31 16:00,17,,2,140,69,13.3,11.2,1017.3,1019.7,1,,,,,,,,2000,,,31.8,,,,
188,2018-03-31 17:00,17,,1.9,140,72,13.9,11.9,1016.9,1019.3,1,,,,,,,,1987,,,24.5,,,,
188,2018-03-31 18:00,16.1,,1.3,160,78,14.2,12.2,1016.9,1019.3,.7,,,,,,,,1440,,,20.7,,,,
188,2018-03-31 19:00,15,,1.6,180,81,13.7,11.7,1017,1019.4,0,,,,,,,,1786,,,17.1,,,,
188,2018-03-31 20:00,13.9,,1.4,200,85,13.5,11.4,1017.4,1019.8,,,,,,,,,1238,,,15.3,,,,
188,2018-03-31 21:00,13.4,,1.7,250,87,13.3,11.2,1017.8,1020.2,,,,,,,,,1152,,,14.2,,,,
188,2018-03-31 22:00,13,,1.5,250,88,13.1,11,1017.8,1020.3,,,,,,,,,1288,,,13.6,,,,
188,2018-03-31 23:00,13.5,,1.9,250,88,13.6,11.5,1017.7,1020.1,,,,,,,,,1442,,,13.3,,,,
188,2018-04-01 00:00,13.9,,1.9,250,88,13.9,11.9,1017.7,1020.1,,,,,,,,,1351,,,13.5,,,,
188,2018-04-01 01:00,14.3,,1.8,250,86,13.9,11.9,1017,1019.4,,,,,,,,,1268,,,13.8,,,,
188,2018-04-01 02:00,14.4,,2.4,230,78,12.8,10.6,1016.4,1018.8,,,,,,,,,1409,,,13,,,,
188,2018-04-01 03:00,14.5,,1.7,230,88,14.5,12.5,1016,1018.4,,,,,,,,,620,,,12.9,,,,
188,2018-04-01 04:00,14.7,,1.5,230,91,15.2,13.2,1015.8,1018.2,,,,,,,,,502,,,13.3,,,,
188,2018-04-01 05:00,14.3,,.5,250,93,15.1,13.1,1015.7,1018.1,,,,,,,,,398,,,13,,,,
188,2018-04-01 06:00,13.2,,.8,180,94,14.2,12.2,1015.7,1018.1,,,,,,,,,251,,,12.1,,,,
188,2018-04-01 07:00,13.5,,1.3,200,95,14.7,12.7,1015.8,1018.2,0,,,,,,,,265,,,12.2,,,,
188,2018-04-01 08:00,16,,2.2,180,93,16.8,14.8,1015.9,1018.3,0,,,,,,,,433,,,14.5,,,,
188,2018-04-01 09:00,17.7,,3.5,180,84,16.9,14.9,1016.2,1018.6,1,,,,,,,,828,,,17,,,,
188,2018-04-01 10:00,18.9,,3.1,180,79,17.2,15.1,1016.5,1018.9,1,,,,,,,,1086,,,22.8,,,,
188,2018-04-01 11:00,20.4,,4.2,180,72,17.2,15.1,1016.6,1019,1,,,,,,,,1284,,,29,,,,
188,2018-04-01 12:00,20.1,,2.8,160,75,17.6,15.5,1016.3,1018.7,1,,,,,,,,1236,,,32.5,,,,
188,2018-04-01 13:00,21.1,,4.1,180,73,18.2,16,1016.1,1018.5,1,,,,,,,,1325,,,35.8,,,,
188,2018-04-01 14:00,20.4,,5.7,180,76,18.2,16,1015.4,1017.8,1,,,,,,,,1580,,,36.7,,,,
188,2018-04-01 15:00,20.6,,5.6,180,73,17.6,15.5,1014.5,1016.9,1,,,,,,,,1465,,,35.9,,,,
188,2018-04-01 16:00,20.2,,5.6,180,73,17.2,15.1,1014.3,1016.7,1,,,,,,,,1377,,,31.3,,,,
188,2018-04-01 17:00,19.7,,5.3,180,67,15.3,13.3,1014.3,1016.7,1,,,,,,,,1461,,,25.6,,,,
188,2018-04-01 18:00,18.9,,3.1,180,74,16.1,14.1,1014.4,1016.8,.9,,,,,,,,961,,,22,,,,
188,2018-04-01 19:00,17.7,,2,200,80,16.1,14.1,1014.5,1016.9,0,,,,,,,,1165,,,19,,,,
188,2018-04-01 20:00,17.6,,2.2,200,85,17,15,1014.5,1016.9,,,,,,,,,890,,,18.2,,,,
188,2018-04-01 21:00,17.7,,1.3,200,86,17.4,15.3,1015.2,1017.6,,,,,,,,,897,,,18.2,,,,
188,2018-04-01 22:00,17.2,,.8,250,88,17.2,15.1,1015.2,1017.6,,,,,,,,,771,,,17.6,,,,
188,2018-04-01 23:00,16.7,,.7,180,89,16.8,14.8,1015.3,1017.7,,,,,,,,,583,,,16.6,,,,
188,2018-04-02 00:00,16.1,,1.6,200,92,16.7,14.7,1015,1017.4,,,,,,,,,781,,,15.8,,,,
188,2018-04-02 01:00,16.7,,2.9,200,93,17.6,15.5,1014.3,1016.7,,,,,,,,,1032,,,15.5,,,,
188,2018-04-02 02:00,17.1,,2.7,200,93,18.1,15.9,1014.2,1016.6,,,,,,,,,978,,,16.4,,,,
188,2018-04-02 03:00,16.8,,2.7,230,92,17.5,15.4,1014.2,1016.6,,,,,,,,,955,,,15.7,,,,
188,2018-04-02 04:00,16.2,,1.8,230,93,17,15,1014,1016.4,,,,,,,,,800,,,14.9,,,,
188,2018-04-02 05:00,15.9,,1.8,230,93,16.7,14.7,1013.9,1016.3,,,,,,,,,882,,,14.5,,,,
188,2018-04-02 06:00,15.5,,1.4,200,94,16.5,14.5,1014.1,1016.5,,,,,,,,,718,,,14,,,,
188,2018-04-02 07:00,15.8,,1.1,180,95,16.9,14.9,1014.5,1016.9,0,,,,,,,,444,,,14.6,,,,
188,2018-04-02 08:00,17.4,,2,160,91,18.1,15.9,1014.7,1017.1,.4,,,,,,,,451,,,16.7,,,,
188,2018-04-02 09:00,19.1,,2.6,180,83,18.3,16.1,1014.9,1017.3,1,,,,,,,,922,,,18,,,,
188,2018-04-02 10:00,19.1,,3.5,180,84,18.5,16.3,1015.3,1017.7,.8,,,,,,,,1084,,,22.5,,,,
188,2018-04-02 11:00,19.9,,4.2,180,82,19,16.7,1015.2,1017.6,.7,,,,,,,,1283,,,30,,,,
188,2018-04-02 12:00,21.6,,4.3,180,78,20,17.5,1015,1017.4,1,,,,,,,,1533,,,35.4,,,,
188,2018-04-02 13:00,21.5,,4.5,180,76,19.4,17,1014.9,1017.3,1,,,,,,,,1658,,,38.2,,,,
188,2018-04-02 14:00,21.7,,5.2,180,76,19.6,17.2,1014.6,1017,1,,,,,,,,1707,,,39.7,,,,
188,2018-04-02 15:00,21.7,,5.4,180,77,19.9,17.4,1013.8,1016.2,1,,,,,,,,1636,,,38.8,,,,
188,2018-04-02 16:00,21.3,,5,180,75,18.9,16.6,1013.7,1016.1,1,,,,,,,,1669,,,35.6,,,,
188,2018-04-02 17:00,21.4,,4.7,180,69,17.5,15.4,1013.8,1016.2,1,,,,,,,,1701,,,26.9,,,,
188,2018-04-02 18:00,20.4,,3.9,200,73,17.4,15.3,1013.8,1016.2,1,,,,,,,,1690,,,23.6,,,,
188,2018-04-02 19:00,18.4,,1.9,200,83,17.5,15.4,1013.9,1016.3,.3,,,,,,,,1577,,,20.2,,,,
188,2018-04-02 20:00,17.6,,2.1,200,87,17.5,15.4,1014.4,1016.8,,,,,,,,,1389,,,18.5,,,,
188,2018-04-02 21:00,16.2,,1.1,180,91,16.7,14.7,1015,1017.4,,,,,,,,,545,,,17.2,,,,
188,2018-04-02 22:00,15.9,,.5,230,91,16.4,14.4,1015.5,1017.9,,,,,,,,,843,,,16.1,,,,
188,2018-04-02 23:00,16.2,,.9,160,90,16.5,14.5,1015.8,1018.2,,,,,,,,,208,,,16.1,,,,
188,2018-04-03 00:00,16.5,,2.3,200,92,17.2,15.1,1015.6,1018,,,,,,,,,1013,,,15.5,,,,
